🇦🇨	flags	flag ascension island country nation banner flagascensionisland flagascension ascensionisland
🇦🇩	flags	flag andorra country nation banner flagandorra
🇦🇪	flags	flag united arab emirates country nation banner flagunitedarabemirates flagunited unitedarab arabemirates
🇦🇫	flags	flag afghanistan country nation banner flagafghanistan
🇦🇬	flags	flag antigua barbuda country nation banner flagantiguabarbuda flagantigua antiguabarbuda
🇦🇮	flags	flag anguilla country nation banner flaganguilla
🇦🇱	flags	flag albania country nation banner flagalbania
🇦🇲	flags	flag armenia country nation banner flagarmenia
🇦🇴	flags	flag angola country nation banner flagangola
🇦🇶	flags	flag antarctica country nation banner flagantarctica
🇦🇷	flags	flag argentina country nation banner flagargentina
🇦🇸	flags	flag american samoa country nation banner flagamericansamoa flagamerican americansamoa
🇦🇹	flags	flag austria country nation banner flagaustria
🇦🇺	flags	flag australia country nation banner flagaustralia
🇦🇼	flags	flag aruba country nation banner flagaruba
🇦🇽	flags	flag land islands country nation banner flaglandislands flagland landislands
🇦🇿	flags	flag azerbaijan country nation banner flagazerbaijan
🇧🇦	flags	flag bosnia herzegovina country nation banner flagbosniaherzegovina flagbosnia bosniaherzegovina
🇧🇧	flags	flag barbados country nation banner flagbarbados
🇧🇩	flags	flag bangladesh country nation banner flagbangladesh
🇧🇪	flags	flag belgium country nation banner flagbelgium
🇧🇫	flags	flag burkina faso country nation banner flagburkinafaso flagburkina burkinafaso
🇧🇬	flags	flag bulgaria country nation banner flagbulgaria
🇧🇭	flags	flag bahrain country nation banner flagbahrain
🇧🇮	flags	flag burundi country nation banner flagburundi
🇧🇯	flags	flag benin country nation banner flagbenin
🇧🇱	flags	flag st barth lemy country nation banner flagstbarthlemy flagst stbarth barthlemy
🇧🇲	flags	flag bermuda country nation banner flagbermuda
🇧🇳	flags	flag brunei country nation banner flagbrunei
🇧🇴	flags	flag bolivia country nation banner flagbolivia
🇧🇶	flags	flag caribbean netherlands country nation banner flagcaribbeannetherlands flagcaribbean caribbeannetherlands
🇧🇷	flags	flag brazil country nation banner flagbrazil
🇧🇸	flags	flag bahamas country nation banner flagbahamas
🇧🇹	flags	flag bhutan country nation banner flagbhutan
🇧🇻	flags	flag bouvet island country nation banner flagbouvetisland flagbouvet bouvetisland
🇧🇼	flags	flag botswana country nation banner flagbotswana
🇧🇾	flags	flag belarus country nation banner flagbelarus
🇧🇿	flags	flag belize country nation banner flagbelize
🇨🇦	flags	flag canada country nation banner flagcanada
🇨🇨	flags	flag cocos keeling islands country nation banner flagcocoskeelingislands flagcocos cocoskeeling keelingislands
🇨🇩	flags	flag congo kinshasa country nation banner flagcongokinshasa flagcongo congokinshasa
🇨🇫	flags	flag central african republic country nation banner flagcentral centralafrican africanrepublic
🇨🇬	flags	flag congo brazzaville country nation banner flagcongobrazzaville flagcongo congobrazzaville
🇨🇭	flags	flag switzerland country nation banner flagswitzerland
🇨🇮	flags	flag c te d ivoire country nation banner flagctedivoire flagc cte ted divoire
🇨🇰	flags	flag cook islands country nation banner flagcookislands flagcook cookislands
🇨🇱	flags	flag chile country nation banner flagchile
🇨🇲	flags	flag cameroon country nation banner flagcameroon
🇨🇳	flags	flag china country nation banner flagchina
🇨🇴	flags	flag colombia country nation banner flagcolombia
🇨🇵	flags	flag clipperton island country nation banner flagclippertonisland flagclipperton clippertonisland
🇨🇶	flags	flag sark country nation banner flagsark
🇨🇷	flags	flag costa rica country nation banner flagcostarica flagcosta costarica
🇨🇺	flags	flag cuba country nation banner flagcuba
🇨🇻	flags	flag cape verde country nation banner flagcapeverde flagcape capeverde
🇨🇼	flags	flag cura ao country nation banner flagcuraao flagcura curaao
🇨🇽	flags	flag christmas island country nation banner flagchristmasisland flagchristmas christmasisland
🇨🇾	flags	flag cyprus country nation banner flagcyprus
🇨🇿	flags	flag czechia country nation banner flagczechia
🇩🇪	flags	flag germany country nation banner flaggermany
🇩🇬	flags	flag diego garcia country nation banner flagdiegogarcia flagdiego diegogarcia
🇩🇯	flags	flag djibouti country nation banner flagdjibouti
🇩🇰	flags	flag denmark country nation banner flagdenmark
🇩🇲	flags	flag dominica country nation banner flagdominica
🇩🇴	flags	flag dominican republic country nation banner flagdominicanrepublic flagdominican dominicanrepublic
🇩🇿	flags	flag algeria country nation banner flagalgeria
🇪🇦	flags	flag ceuta melilla country nation banner flagceutamelilla flagceuta ceutamelilla
🇪🇨	flags	flag ecuador country nation banner flagecuador
🇪🇪	flags	flag estonia country nation banner flagestonia
🇪🇬	flags	flag egypt country nation banner flagegypt
🇪🇭	flags	flag western sahara country nation banner flagwesternsahara flagwestern westernsahara
🇪🇷	flags	flag eritrea country nation banner flageritrea
🇪🇸	flags	flag spain country nation banner flagspain
🇪🇹	flags	flag ethiopia country nation banner flagethiopia
🇪🇺	flags	flag european union country nation banner flageuropeanunion flageuropean europeanunion
🇫🇮	flags	flag finland country nation banner flagfinland
🇫🇯	flags	flag fiji country nation banner flagfiji
🇫🇰	flags	flag falkland islands country nation banner flagfalklandislands flagfalkland falklandislands
🇫🇲	flags	flag micronesia country nation banner flagmicronesia
🇫🇴	flags	flag faroe islands country nation banner flagfaroeislands flagfaroe faroeislands
🇫🇷	flags	flag france country nation banner flagfrance
🇬🇦	flags	flag gabon country nation banner flaggabon
🇬🇧	flags	flag united kingdom country nation banner flagunitedkingdom flagunited unitedkingdom
🇬🇩	flags	flag grenada country nation banner flaggrenada
🇬🇪	flags	flag georgia country nation banner flaggeorgia
🇬🇫	flags	flag french guiana country nation banner flagfrenchguiana flagfrench frenchguiana
🇬🇬	flags	flag guernsey country nation banner flagguernsey
🇬🇭	flags	flag ghana country nation banner flagghana
🇬🇮	flags	flag gibraltar country nation banner flaggibraltar
🇬🇱	flags	flag greenland country nation banner flaggreenland
🇬🇲	flags	flag gambia country nation banner flaggambia
🇬🇳	flags	flag guinea country nation banner flagguinea
🇬🇵	flags	flag guadeloupe country nation banner flagguadeloupe
🇬🇶	flags	flag equatorial guinea country nation banner flagequatorialguinea flagequatorial equatorialguinea
🇬🇷	flags	flag greece country nation banner flaggreece
🇬🇸	flags	flag south georgia sandwich islands country nation banner flagsouth southgeorgia georgiasouth southsandwich sandwichislands
🇬🇹	flags	flag guatemala country nation banner flagguatemala
🇬🇺	flags	flag guam country nation banner flagguam
🇬🇼	flags	flag guinea bissau country nation banner flagguineabissau flagguinea guineabissau
🇬🇾	flags	flag guyana country nation banner flagguyana
🇭🇰	flags	flag hong kong sar china country nation banner flaghongkongsarchina flaghong hongkong kongsar sarchina
🇭🇲	flags	flag heard mcdonald islands country nation banner flagheardmcdonaldislands flagheard heardmcdonald mcdonaldislands
🇭🇳	flags	flag honduras country nation banner flaghonduras
🇭🇷	flags	flag croatia country nation banner flagcroatia
🇭🇹	flags	flag haiti country nation banner flaghaiti
🇭🇺	flags	flag hungary country nation banner flaghungary
🇮🇨	flags	flag canary islands country nation banner flagcanaryislands flagcanary canaryislands
🇮🇩	flags	flag indonesia country nation banner flagindonesia
🇮🇪	flags	flag ireland country nation banner flagireland
🇮🇱	flags	flag israel country nation banner flagisrael
🇮🇲	flags	flag isle of man country nation banner flagisleman flagisle
🇮🇳	flags	flag india country nation banner flagindia
🇮🇴	flags	flag british indian ocean territory country nation banner flagbritish britishindian indianocean oceanterritory
🇮🇶	flags	flag iraq country nation banner flagiraq
🇮🇷	flags	flag iran country nation banner flagiran
🇮🇸	flags	flag iceland country nation banner flagiceland
🇮🇹	flags	flag italy country nation banner flagitaly
🇯🇪	flags	flag jersey country nation banner flagjersey
🇯🇲	flags	flag jamaica country nation banner flagjamaica
🇯🇴	flags	flag jordan country nation banner flagjordan
🇯🇵	flags	flag japan country nation banner flagjapan
🇰🇪	flags	flag kenya country nation banner flagkenya
🇰🇬	flags	flag kyrgyzstan country nation banner flagkyrgyzstan
🇰🇭	flags	flag cambodia country nation banner flagcambodia
🇰🇮	flags	flag kiribati country nation banner flagkiribati
🇰🇲	flags	flag comoros country nation banner flagcomoros
🇰🇳	flags	flag st kitts nevis country nation banner flagstkittsnevis flagst stkitts kittsnevis
🇰🇵	flags	flag north korea country nation banner flagnorthkorea flagnorth northkorea
🇰🇷	flags	flag south korea country nation banner flagsouthkorea flagsouth southkorea
🇰🇼	flags	flag kuwait country nation banner flagkuwait
🇰🇾	flags	flag cayman islands country nation banner flagcaymanislands flagcayman caymanislands
🇰🇿	flags	flag kazakhstan country nation banner flagkazakhstan
🇱🇦	flags	flag laos country nation banner flaglaos
🇱🇧	flags	flag lebanon country nation banner flaglebanon
🇱🇨	flags	flag st lucia country nation banner flagstlucia flagst stlucia
🇱🇮	flags	flag liechtenstein country nation banner flagliechtenstein
🇱🇰	flags	flag sri lanka country nation banner flagsrilanka flagsri srilanka
🇱🇷	flags	flag liberia country nation banner flagliberia
🇱🇸	flags	flag lesotho country nation banner flaglesotho
🇱🇹	flags	flag lithuania country nation banner flaglithuania
🇱🇺	flags	flag luxembourg country nation banner flagluxembourg
🇱🇻	flags	flag latvia country nation banner flaglatvia
🇱🇾	flags	flag libya country nation banner flaglibya
🇲🇦	flags	flag morocco country nation banner flagmorocco
🇲🇨	flags	flag monaco country nation banner flagmonaco
🇲🇩	flags	flag moldova country nation banner flagmoldova
🇲🇪	flags	flag montenegro country nation banner flagmontenegro
🇲🇫	flags	flag st martin country nation banner flagstmartin flagst stmartin
🇲🇬	flags	flag madagascar country nation banner flagmadagascar
🇲🇭	flags	flag marshall islands country nation banner flagmarshallislands flagmarshall marshallislands
🇲🇰	flags	flag north macedonia country nation banner flagnorthmacedonia flagnorth northmacedonia
